property_name,location,bedrooms,bathrooms,price,size
شقه غرفتين وصاله ومطبخ وحمامين للإيجار يومي,"Salalah, Dhofar•",2,2,2500,100.0
شقة جديدة في مركز عبري,"Ibri, Al Dhahirah•",2,2,120,85.0
for run 18:7:2025,"Azaiba, Muscat•",1,1,120,25.0
room for rent,"Al Hamriyah, Muscat•",1,1,95,400.0
Shear Room For Rent,"Ghala, Muscat•",1,1,65,180.0
Big single room available in ghala,"Ghala, Muscat•",2,2,110,450.0
صلاله عوقد,"Salalah, Dhofar•",3,3,1111,150.0
بركة الباطنة صومحان شمالية,"Barka, Al Batinah•",3,3,380,600.0
Room for Rent Amarat,"Al Amarat, Muscat•",1,1,60,30.0
Room for rent with attached bathroom,"Al Ghubrah, Muscat•",1,1,120,100.0
غرف للايجار اليومي,"Al Maabilah, Muscat•",7,7,10,600.0
غرف نوم مفروشة للايجار اليومي بالمعبيلة,"Al Maabilah, Muscat•",7,7,10,600.0
السعاده الشماليه,"Salalah, Dhofar•",1,1,15,12.0
"amazing penthouse FREE internet, Teracce","Azaiba, Muscat•",2,2,560,170.0
Executive Bachelor Accommodation,"Al Hamriyah, Muscat•",1,1,70,16.0
استراحة للايجار,"Qurayyat, Muscat•",2,2,100,400.0
"Room for Rent in Azaiba, 18 November street","Azaiba, Muscat•",1,1,80,10.0
very big room for Indian family near city center for family only,"Al Mawaleh, Muscat•",1,1,95,300.0
غرفه كبيره لعائله,"Salalah, Dhofar•",1,1,25,70.0
استراحة المسك,"Barka, Al Batinah•",4,4,80,4500.0
غرفتين صلاله الجديده,"Salalah, Dhofar•",1,1,3000,50.0
bed space available 22 omr only,"Sohar, Al Batinah•",1,1,22,10.0
ROOM FOR RENT,"Ruwi, Muscat•",1,1,50,60.0
single room for working lady with attached bathroom fully furnished,"Al Ghubrah, Muscat•",1,1,100,20.0
شقق للايجار بقلب صحار قمة في النظافة وبسعر خيالي,"Sohar, Al Batinah•",3,3,190,100.0
sharing flat for family,"Mutrah, Muscat•",1,1,60,50.0
شقة للإيجار,"Bosher, Muscat•",3,3,450,122.0
Room Stodio furnished,"Al Khuwair, Muscat•",1,1,120,260.0
محلات تجارية,"Bosher, Muscat•",2,,250,110.0
Studio Flat,"Al Khuwair, Muscat•",1,1,120,260.0
FURNISHED ROOM FOR RENT- 6 Month's( Looking Only For Malayali Couple ),"Ruwi, Muscat•",1,1,120,15.0
Unfurnished Bedroom with a Toilet,"Al Khoud, Muscat•",1,1,80,45.0
Room for rent 70 RO,"Al Hail, Muscat•",0,0,70,10.0
Room for Rent near Fathima Al Ghubra south,"Ghala, Muscat•",1,1,120,12.0
الموج,"The Wave (Almouj), Muscat•",2,2,650,100.0
room for rent,"Al Khuwair, Muscat•",0,0,110,25.0
شقة مفروشة للإيجار اليومي ٢٠ ريال صلالة الجديدة,"Salalah, Dhofar•",2,2,1111,100.0
صلالة,"Salalah, Dhofar•",1,1,50,30.0
VIP Bed Speces available for male bachelor.,"Sohar, Al Batinah•",1,1,30,14.0
غرفه وحمام ومطبخ,"Salalah, Dhofar•",1,1,12,355.0
Land with 5 Shops Available for Rent,"Al Duqum, Al Wusta•",2,,50,1500.0
1 room for rent at OMR 100/-,"Bosher, Muscat•",1,1,100,50.0
فيلا فاخرة للإيجار في هافانا صلالة. villa for rent in Havana salalah,"Salalah, Dhofar•",2,2,190,1000.0
Room for Rent at near Quram Natural park,"Qurum, Muscat•",1,1,85,17.0
استراحة مودرن جديدة للإيجار في أتين - صلالة,"Salalah, Dhofar•",2,2,90,400.0
Coffee Shop for Immediate Sale,"Al Maabilah, Muscat•",2,,2200,33.0
family building for rent,"Al Mawaleh, Muscat•",1,1,110,45.0
شقة فاخرة للايجار في بوشر خلف نادي بوشر بسعر مميز,"Bosher, Muscat•",2,2,230,80.0
العامرات المنطقة الرابعه,"Al Amarat, Muscat•",3,3,130,150.0
1BHK Luxury Fully Furnished Apartment in Muscat Hills,"Muscat Hills, Muscat•",2,2,400,80.0
2 rooms fkat in North Hail,"Al Hail, Muscat•",2,2,110,95.0
شقق فخمة لإيجار,"Salalah, Dhofar•",2,2,50,100.0
شقه فندقيه فالمعبيله لأيجار اليومي,"Al Maabilah, Muscat•",2,2,50,96.0
Room for Rent,"Ruwi, Muscat•",1,1,80,15.0
1Bedroom flat in Ruwi Wadi Audai,"Ruwi, Muscat•",1,1,65,65.0
استوديو للاجار في منطقة سندان الصناعيه في حلبان,"Al Maabilah, Muscat•",1,1,70,36.0
بركا -الباطنه,"Barka, Al Batinah•",2,2,100,100.0
Very big Bedroom with separate bathroom,"Al Khuwair, Muscat•",1,1,110,10.0
محل خلو في الغبره جنب فندق المها,"Al Ghubrah, Muscat•",2,,15000,25.0
new room for rent 110 OMR,"Al Ghubrah, Muscat•",1,1,110,12.0
فلة جديدة للأيجار في الخريف,"Salalah, Dhofar•",7,7,130,600.0
Single room attached bathroom sharing kitchen for rent rumais location,"Barka, Al Batinah•",1,1,55,22.0
عقارات للايجار,"Muscat - Other, Muscat•",2,,100,200.0
غرفه مستقله للايجار,"Salalah, Dhofar•",1,1,15,20.0
Flat for rent Darsait,"Darsait, Muscat•",3,3,210,85.0
شقة مفروشة للايجار اليومي ب25 ريال,"Salalah, Dhofar•",3,3,50,111.0
bed space near panorama mall and mall of Oman,"Al Ghubrah, Muscat•",1,1,35,140.0
Bed Space available for Keralite From Aug 01,"Al Ghubrah, Muscat•",1,1,60,50.0
محل خلفي للايجار في المعبيلة 7,"Al Maabilah, Muscat•",2,,85,18.0
محلات تجاريه للاجار,"Al Maabilah, Muscat•",2,,300,17.0
2 bhk appartmebt for rent,"Ghala, Muscat•",2,2,450,110.0
بيت الايجار,"Saham, Al Batinah•",2,2,90,80.0
Room for rent,"Al Amarat, Muscat•",1,1,95,10.0
Beautiful independent villa for rent in MQ,"Madinat As Sultan Qaboos, Muscat•",5,5,650,200.0
1 BHK Ground Floor Flat with Window ACat Al Khuwair Nr Sagar Polyclinc,"Al Khuwair, Muscat•",1,1,170,90.0
Single room available rent for an appartment:Rent:55,"Nizwa, Al Dakhiliya•",1,1,50,230.0
room for rent near mall of Muscat,"Al Maabilah, Muscat•",1,1,75,75.0
Bed space available for executive batchlers,"Al Maabilah, Muscat•",1,1,32,20.0
فله مستقله مع حوش في عوقد مربع ج,"Salalah, Dhofar•",3,3,60,600.0
"Room for rent,  attached bathroom.","Al Khuwair, Muscat•",1,1,100,12.0
صلالة السعادة الشمالية قريب سوبر ماركت البهجة,"Salalah, Dhofar•",1,1,15,20.0
Room family or Ladies For Rent in Azaiba,"Azaiba, Muscat•",1,1,130,80.0
Room for rent for Executive people's,"Al Amarat, Muscat•",1,1,90,30.0
Sharing Room for Executive Bechalor,"Ruwi, Muscat•",2,2,100,150.0
Room for rent,"Azaiba, Muscat•",1,1,130,100.0
Room for rent,"Al Khuwair, Muscat•",1,1,100,120.0
غرف مفروشة للايجار الخوض السوق,"Al Khoud, Muscat•",1,1,125,35.0
الشويميه  Shuimiah شاليه و شعبيه,"Shalim and The Hallaniyat Island, Dhofar•",3,3,50,180.0
Full room and bed space,"Al Mawaleh, Muscat•",1,1,35,20.0
Office Space for Rent at Al Hail  مكتب للإيجار في الحيل الشمالية,"Al Hail, Muscat•",2,,290,91.0
Room sharing for rent - csk restaurant building Ghala,"Ghala, Muscat•",1,1,120,10.0
One month room rent,"Ruwi, Muscat•",1,1,80,12.0
Single Room attached bath Room for Ren  97634556 cont numbert,"Barka, Al Batinah•",1,1,80,20.0
اجار يومي فلة صلالة / السعادة الشمالية,"Salalah, Dhofar•",5,5,100,230.0
2 Bhk Apartment For Rent in bawsher,"Bosher, Muscat•",2,2,235,75.0
bed space available for Panjabi people only 20rial Al guvrah,"Al Ghubrah, Muscat•",1,1,20,50.0
Ladeis bed spice,"Ghala, Muscat•",2,2,55,400.0
single room in a villa,"Ruwi, Muscat•",1,1,80,565555.0
الخوير خلف مدرسه الخوير مقابل زاخر مول,"Al Khuwair, Muscat•",1,1,160,50.0
bad space available,"Al Ghubrah, Muscat•",1,1,30,44.0
شقة مفروشة للايجار اليومي,"Haima, Al Wusta•",1,1,50,120.0
Bed space for rent in azaiba what's app only,"Azaiba, Muscat•",1,1,30,60.0
شقق مفروشة للايجار اليومي في السعادة,"Salalah, Dhofar•",3,3,50,100.0
صلالة,"Salalah, Dhofar•",3,3,60,350.0
شقة للايجار من ٣ غرف في المعبيلة على خط شارع النور,"Al Maabilah, Muscat•",3,3,170,110.0
شقة واسعة في المعبيلة الجنوبية على شارع النزهة مباشرة,"Al Maabilah, Muscat•",2,2,240,145.0
صلالة (صحنلوت),"Salalah, Dhofar•",1,1,13,50.0
الخوير 33,"Al Khuwair, Muscat•",1,1,185,50.0
1 BHK - big flat with excellent finishing,"Al Wadi Al Kabir, Muscat•",1,1,160,75.0
جنوب الباطنه . بركاء,"Barka, Al Batinah•",2,2,50,245.0
غرف فردية للايجار اليومي في صلالة بسعر اقل من السوق,"Salalah, Dhofar•",1,1,50,100.0
Luxurious 1 BR newly fully furnished in Muscat Hills,"Muscat Hills, Muscat•",2,2,400,70.0
bed space available 35rial. water and electricity wifi included.,"Ruwi, Muscat•",4,4,35,25.0
room rent,"Azaiba, Muscat•",1,1,110,200.0
للإيجار ٣ محلات مفتوحه في موقع حيوي في سوق الهمبار صحار,"Sohar, Al Batinah•",2,,1800,130.0
Bedspace/Sharing room is available - wadi adia,"Al Hamriyah, Muscat•",1,1,50,7860.0
Madinath Ilam Area,"Madinat As Sultan Qaboos, Muscat•",5,5,800,250.0
"room rent. August ,10th. furnished","Azaiba, Muscat•",1,1,120,24.0
العامرات الخامسة جنب جمعية المراة,"Al Amarat, Muscat•",3,3,170,186.0
Near the German University of Ma'abela,"Al Maabilah, Muscat•",1,1,60,16.0
Room for rent,"Al Khuwair, Muscat•",1,1,110,100.0
Furnished Single  room for rent,"Al Hamriyah, Muscat•",1,1,65,150.0
Shared room is available for indian men in MBD area nearby bank muscat,"Ruwi, Muscat•",1,1,65,50.0
bed space and rooms available for rent,"Barka, Al Batinah•",1,1,80,250.0
شقه للإيجار اليومي بصلالة 25 ريال,"Salalah, Dhofar•",2,2,52,121.0
فيلا ايجار موسم الخريف,"Salalah, Dhofar•",5,5,80,400.0
مطلوب للايجار فيلا,"Al Khuwair, Muscat•",5,5,100,100.0
Room for Rent غرفه مستقله للايجار,"Al Amarat, Muscat•",1,1,100,45.0
مطلوب شقه للايجار في الموالح، الخوض، الحيل,"Al Mawaleh, Muscat•",2,2,,95.0
3 bead space,"Al Ghubrah, Muscat•",1,1,28,96.0
Furnished Room Available for Rent in Darsait,"Darsait, Muscat•",1,1,90,100.0
Furnished Room Available for Rent in Qurm,"Qurum, Muscat•",1,1,120,100.0
New Executive Bed space available for rent,"Ruwi, Muscat•",3,3,50,299.0
فيلا مفروشه للإيجار في صلالة,"Salalah, Dhofar•",6,6,75,650.0
شقه للإيجار في الخوير 230 ريال,"Al Khuwair, Muscat•",1,1,230,11.0
شقه للايجار 180 ريال,"Al Khuwair, Muscat•",1,1,180,11.0
room for rent including all bill 85 Only working Lady or family 120,"Al Ghubrah, Muscat•",1,1,85,100.0
Sweet room 7 star fully furnished at alansab bousher,"Ansab, Muscat•",1,1,210,56.0
صلاله السعادة الشمال,"Salalah, Dhofar•",4,4,60,750.0
يوجد لدنيا شقق في كل من صلالة-السعادة-صحلنوت,"Salalah, Dhofar•",4,4,111,258.0
فرصة لا تعوّض! شقة للإيجار في صلاله بأسعار منافسة – وموقع استراتيجي قر,"Salalah, Dhofar•",2,2,50,100.0
Room for rent only for Fhilipina lady one person,"Al Khuwair, Muscat•",2,2,60,22.0
building for rent,"Izki, Al Dakhiliya•",2,,80,100.0
furnished studio for  rent,"Al Sifah, Muscat•",1,1,550,66.0
استديوهات للايجار المعبيلة 8 قريب نستو والجامعة الالمانية,"Al Maabilah, Muscat•",1,1,130,35.0
Executive Bachelor Sharing Room available For Rent in Hamriya,"Al Hamriyah, Muscat•",2,2,50,200.0
Bedspace available near sohar gate,"Saham, Al Batinah•",1,1,60,150.0
Fully furnished Apartment for rent,"Ruwi, Muscat•",1,1,140,340.0
House shiffting service all Muscat oman and Dubai to Muscat,"Bosher, Muscat•",3,3,70,65.0
House shiffting service all Muscat oman and Dubai to Muscat oman,"Al Mawaleh, Muscat•",3,3,75,98.0
House shiffting professional carpenter service,"Azaiba, Muscat•",3,3,65,66.0
fully furnished Studio room for rent al azaiba sharing kitchen,"Azaiba, Muscat•",1,1,190,30.0
House shiffting professional carpenter service,"Al Maabilah, Muscat•",3,3,70,65.0
شقة واسعة للإيجار مرتفعات الأولى- الدقل,"Al Amarat, Muscat•",3,3,145,120.0
Only indian,"Al Khuwair, Muscat•",1,1,100,111.0
الدقم محلات تجارية وصناعية في صناعية الدقم مع سكن للعمال,"Al Duqum, Al Wusta•",2,,70,50.0
صناعية الدقم,"Al Duqum, Al Wusta•",1,1,100,50.0
صلالة عوقد,"Salalah, Dhofar•",2,2,50,78.0
محل للإيجار في المعبيلة الجنوبية,"Al Maabilah, Muscat•",2,,180,83.0
شقه طابقين جديده غير مسكونه للايجار,"Salalah, Dhofar•",3,3,75,300.0
bedspace,"Al Khuwair, Muscat•",2,2,50,160.0
bed space,"Al Khuwair, Muscat•",2,2,50,150.0
Furnished 1 Room with Electricity and Water,"Al Khuwair, Muscat•",1,1,115,15.0
Room for Rent,"Al Khuwair, Muscat•",0,0,85,10.0
Room for Rent,"Al Khuwair, Muscat•",1,1,120,12.0
store,"Al Ghubrah, Muscat•",2,,50,18.0
apartment for Rent in Duqm   شقق للإيجار في الدقم,"Al Duqum, Al Wusta•",2,2,130,90.0
bedspace for bachelor,"Ghala, Muscat•",1,1,55,150.0
SALALAH rooms for khareef,"Salalah, Dhofar•",1,1,25,100.0
penthouse apartment,"Al Wadi Al Kabir, Muscat•",2,2,150,150.0
غرفه للايجار,"Al Khoud, Muscat•",1,1,70,40.0
غرفه في المعبيلة للايجار اليومي السعر 8 ريال (room for daily rent ),"Al Maabilah, Muscat•",1,1,10,10.0
غرفه للايجار اليومي والساعات,"Sohar, Al Batinah•",1,1,10,222.0
clean  and fresh,"Salalah, Dhofar•",2,2,25,800.0
single room,"Al Ghubrah, Muscat•",1,1,90,20.0
bed space available,"Al Ghubrah, Muscat•",2,2,45,200.0
Suhar Alhumbar,"Sohar, Al Batinah•",3,3,120,120.0
Room for Indian Executive Batchelor (single),"Azaiba, Muscat•",1,1,135,40.0
غرف واستديوهات للايجار عوائل بالخوض قريب السوق Rooms and studios famly,"Al Khoud, Muscat•",1,1,100,30.0
غرف للايجار للموظفات والطالبات فقط  بالخوض السوق Rooms for rent ladies,"Al Khoud, Muscat•",1,1,50,30.0
ecommerce,"Al Seeb, Muscat•",2,,100,20.0
Room for Rent,"Ruwi, Muscat•",1,1,100,50.0
سكن مجهز للموظفات في الخوض,"Al Khoud, Muscat•",10,10,111,30.0
فله من المالك مباشرة,"Salalah, Dhofar•",5,5,50,233.0
شقه راقيه للايجار اليومي. صلاله,"Salalah, Dhofar•",3,3,60,100.0
شقق للايجار,"Salalah, Dhofar•",2,2,50,1000.0
Single room and seperate attached bathroom with water & electricty-,"Ruwi, Muscat•",1,1,80,300.0
صلاله,"Salalah, Dhofar•",3,3,50,250.0
شقه مفروشه للإيجار اليومي والاسبوع Furnished apartment,"Sohar, Al Batinah•",2,2,230,100.0
محلات لي الإيجار في المسفاة,"Misfah, Muscat•",2,,180,54.0
room for rent and bed space,"Al Seeb, Muscat•",1,1,30,200.0
بيت للإيجار المعبيلة الثامنة,"Al Maabilah, Muscat•",8,8,485,400.0
room for rent,"Al Seeb, Muscat•",1,1,80,120.0
شقة مفروشة للايجار الشهري في خريف صلالة تحطيم اسعار,"Salalah, Dhofar•",1,1,600,100.0
Furnished Room available up to 3 months for family / couples at Ruwi,"Ruwi, Muscat•",2,2,110,200.0
Flats for Daily Rent,"Salalah, Dhofar•",2,2,15,100.0
شقه في صلالة ٣ غرف,"Salalah, Dhofar•",3,3,65,114.0
فله مفروشه للايجار اليومي امتداد عوقد (مربع ج) للتواصل ٩٨١٨٧٥٥٧,"Salalah, Dhofar•",6,6,90,450.0
Muscat,"Ruwi, Muscat•",3,3,600,32.0
stodio flat at alkhwier near sager hospital,"Al Khuwair, Muscat•",1,1,115,20.0
Room For Rent Professional Indian,"Al Maabilah, Muscat•",1,1,95,20.0
Qurum PDO Owner Direct New Furnished 2BedR 3BathR 133M² Apartments,"Qurum, Muscat•",3,3,370,133.0
Qurum PDO Owner Direct New Furnished 2BedR 3BathR 140 Sq Mt Apartments,"Qurum, Muscat•",3,3,370,140.0
Qurum PDO Owner Direct New Furnished 2BedR 3BathR 144 Sq Mt Apartments,"Qurum, Muscat•",3,3,370,144.0
Qurum PDO Owner Direct New Furnished 2BedR 3BathR 136 Sq Mt Apartments,"Qurum, Muscat•",3,3,370,136.0
Qurum PDO Owner Direct New Furnished 2BedR 3BathR 135M² Apartments,"Qurum, Muscat•",3,3,370,135.0
Qurum PDO Owner Direct New Furnished 2BedR 3BathR 137 Sq Mt Apartments,"Qurum, Muscat•",3,3,370,137.0
House shiffting professional carpenter service h,"Al Maabilah, Muscat•",3,3,70,98.0
Qurum Heights Owner Direct New Furnished 2BedR 3BathR 143M² Apartments,"Qurum, Muscat•",3,3,370,143.0
Qurum Heights Owner Direct New Furnished 2BedR 3BathR 137M² Apartments,"Qurum, Muscat•",3,3,370,137.0
room for ren in the viall,"Al Mawaleh, Muscat•",8,8,10,2000.0
room for rent. bachelor executive gens &ladys or family only bed space,"Al Ghubrah, Muscat•",3,3,120,30.0
محلات للإيجار في صحار مويلح Shops for rent in Sohar Muwaylah,"Sohar, Al Batinah•",2,,40,20.0
سكن للموضفات العمانيات فقط و الطالبات,"Al Maabilah, Muscat•",1,1,75,70.0
room available forexecutive bachelor,"Ghala, Muscat•",1,1,105,50.0
labor camp rooms in Ghala industrial,"Ghala, Muscat•",10,10,130,20.0
ROOM FOR RENT,"Al Khuwair, Muscat•",1,1,100,50.0
الخوير مقابل مطعم ريدان,"Al Khuwair, Muscat•",1,1,90,30.0
furnished flat rent for khareef,"Salalah, Dhofar•",2,2,50,150.0
شقة غرفة للايجار روي الولجة apartment room for rent In Ruwi Al walja,"Ruwi, Muscat•",1,1,70,10.0
"House for rent in Al-Jafnain, behind Al-Maha station","Al Rusayl, Muscat•",2,2,150,120.0
Dental clinic for sale or investment عيادة اسنان للبيع او الاستثمار,"Al Amarat, Muscat•",2,,19000,100.0
